order_id,order_date,customer_id,product_id,quantity,price_x,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,order_status,delivery_time_days,churn_risk_score,propensity_to_buy,customer_name,email,age,gender,city,state,acquisition_cost,product_category,product_name,price_y,cost_of_goods_sold_pct
O5575,2025-04-12,C1521,P2020,1,175.28,0.05,8.76,5.0,124.45,171.52,37.07,Pix,Email,,Delivered,4,0.15066081178773671,0.802626647665159,Sofia Fernandes,sofia.fernandes521@example.com,57,Female,Salvador,PR,20.36,Sports,Yoga Mat,175.28,0.71
O5576,2025-03-28,C1003,P2020,1,175.28,0.05,8.76,0.0,124.45,166.52,42.07,Credit Card,Organic Search,Holiday Promo,Delivered,5,0.5797145599309625,0.7957638379164527,Bruno Gomes,bruno.gomes3@example.com,29,Male,Brasília,SP,21.19,Sports,Yoga Mat,175.28,0.71
O5577,2025-05-10,C1033,P2009,2,214.64,0.15,64.39,0.0,274.74,364.89,90.15,Debit Card,Email,,Delivered,2,0.8406593523760778,0.05043481518879178,Rafael Fernandes,rafael.fernandes33@example.com,58,Male,Fortaleza,RJ,34.43,Home,Kitchen Knife,214.64,0.64
O5578,2025-01-27,C1138,P2007,3,108.27,0.0,0.0,5.0,149.41,329.81,170.4,PayPal,Direct,Holiday Promo,Delivered,2,0.028777933911280473,0.956856183909794,Bruno Oliveira,bruno.oliveira138@example.com,54,Female,Brasília,PE,40.13,Home,LED Lamp,108.27,0.46
O5579,2025-02-17,C1111,P2022,1,212.64,0.1,21.26,18.0,127.58,209.38,45.8,Pix,Organic Search,Flash Sale,Cancelled,3,0.662638642401597,0.3103441286626003,Gustavo Rodrigues,gustavo.rodrigues111@example.com,32,Female,Fortaleza,SC,47.58,Sports,Dumbbell Set,212.64,0.6
O5580,2025-05-08,C1505,P2024,1,201.01,0.0,0.0,9.9,106.54,210.91,84.57,Boleto,Paid Search,Holiday Promo,Pending,2,0.40334306704477996,0.15413630200416129,Eduardo Oliveira,eduardo.oliveira505@example.com,51,Female,Porto Alegre,RJ,22.82,Sports,Fitness Tracker,201.01,0.53
O5581,2025-05-30,C1228,P2016,1,335.99,0.05,16.8,12.5,188.15,331.69,118.54,Debit Card,Organic Search,Summer Sale,Delivered,2,0.0007006030805087882,0.856978366538403,Felipe Santos,felipe.santos228@example.com,41,Male,Salvador,MG,27.98,Beauty,Sunscreen,335.99,0.56
O5582,2025-05-13,C1586,P2024,1,201.01,0.0,0.0,18.0,106.54,219.01,76.47,Credit Card,Affiliate,Summer Sale,Delivered,3,0.5273226158433197,0.9866552791661461,Ana Souza,ana.souza586@example.com,37,Female,Rio de Janeiro,SC,2.55,Sports,Fitness Tracker,201.01,0.53
O5583,2024-11-22,C1497,P2015,1,283.3,0.0,0.0,5.0,184.14,288.3,94.16,Debit Card,Direct,Abandoned Cart,Delivered,3,0.594673460760243,0.48275765547848337,Felipe Lima,felipe.lima497@example.com,42,Female,São Paulo,CE,23.57,Beauty,Facial Cleanser,283.3,0.65
O5584,2024-10-29,C1544,P2018,2,415.53,0.0,0.0,25.0,482.01,856.06,324.05,Debit Card,Paid Search,,Delivered,3,0.7700688354746925,0.9852647575944582,Paula Lima,paula.lima544@example.com,45,Female,Curitiba,PE,10.54,Beauty,Lipstick,415.53,0.58
O5585,2025-05-30,C1526,P2024,1,201.01,0.0,0.0,5.0,106.54,206.01,89.47,PayPal,Affiliate,New Launch,Delivered,3,0.4867487318715472,0.0823420346883893,Camila Barbosa,camila.barbosa526@example.com,39,Female,Recife,MG,46.99,Sports,Fitness Tracker,201.01,0.53
O5586,2024-12-23,C1413,P2010,1,278.93,0.1,27.89,12.5,172.94,263.54,65.6,Credit Card,Social (Facebook),,Delivered,3,0.9328875743482474,0.09594296616301534,Mateus Silva,mateus.silva413@example.com,43,Female,Curitiba,MG,43.19,Fashion,T-Shirt,278.93,0.62
O5587,2025-04-13,C1467,P2008,1,122.69,0.0,0.0,0.0,46.62,122.69,76.07,Credit Card,Organic Search,Summer Sale,Returned,5,0.39167202927288713,0.6892612765022533,Pedro Souza,pedro.souza467@example.com,21,Female,Salvador,SC,17.03,Home,Cotton Bedsheet,122.69,0.38
O5588,2025-01-07,C1061,P2020,1,175.28,0.0,0.0,5.0,124.45,180.28,45.83,Debit Card,Direct,Holiday Promo,Pending,3,0.7717741280542179,0.5231957934306847,Sofia Ramos,sofia.ramos61@example.com,51,Female,Salvador,DF,15.44,Sports,Yoga Mat,175.28,0.71
O5589,2025-08-09,C1487,P2023,1,123.05,0.0,0.0,9.9,77.52,132.95,35.63,Pix,Paid Search,Summer Sale,Delivered,10,0.25807876327734924,0.49119270252673375,Lucas Costa,lucas.costa487@example.com,47,Male,Belo Horizonte,MG,49.74,Sports,Water Bottle,123.05,0.63
O5590,2025-05-14,C1041,P2007,3,108.27,0.1,32.48,25.0,149.41,317.33,117.92,Credit Card,Organic Search,,Returned,5,0.7636376950307442,0.6347216728741989,Sofia Ramos,sofia.ramos41@example.com,31,Female,Porto Alegre,PE,42.76,Home,LED Lamp,108.27,0.46
O5591,2025-03-21,C1113,P2020,1,175.28,0.0,0.0,9.9,124.45,185.18,40.93,Boleto,Social (Facebook),,Delivered,2,0.9545058127470795,0.6169596011575209,Isabela Almeida,isabela.almeida113@example.com,22,Non-binary,Curitiba,RJ,32.4,Sports,Yoga Mat,175.28,0.71
O5592,2025-09-17,C1039,P2008,1,122.69,0.0,0.0,5.0,46.62,127.69,71.07,Credit Card,Social (Facebook),,Delivered,2,0.35522633657482927,0.2527713159124685,Mateus Pereira,mateus.pereira39@example.com,65,Female,Belo Horizonte,DF,9.72,Home,Cotton Bedsheet,122.69,0.38
O5593,2025-09-26,C1070,P2019,3,249.17,0.0,0.0,0.0,343.85,747.51,403.66,PayPal,Social (Instagram),,Delivered,4,0.24775106723422846,0.42861529046696123,Felipe Lima,felipe.lima70@example.com,68,Male,Belo Horizonte,SP,45.46,Beauty,Nail Polish,249.17,0.46
O5594,2025-02-09,C1176,P2002,1,281.78,0.2,56.36,9.9,171.89,235.32,43.63,PayPal,Social (Facebook),Abandoned Cart,Delivered,3,0.07799200091760372,0.22274434286851452,Bruno Barbosa,bruno.barbosa176@example.com,18,Male,Porto Alegre,SC,19.43,Electronics,Portable Charger,281.78,0.61
O5595,2024-12-29,C1320,P2019,1,249.17,0.15,37.38,5.0,114.62,216.79,92.17,Pix,Email,,Returned,4,0.5531225297940824,0.9933260682785763,Isabela Almeida,isabela.almeida320@example.com,26,Female,Belo Horizonte,RS,47.23,Beauty,Nail Polish,249.17,0.46
O5596,2025-07-29,C1129,P2011,1,50.3,0.2,10.06,5.0,36.72,45.24,-1.48,Debit Card,Email,Flash Sale,Delivered,3,0.05476670777950754,0.7573577184226641,Paula Lima,paula.lima129@example.com,39,Female,Salvador,CE,42.84,Fashion,Jeans,50.3,0.73
O5597,2025-08-12,C1289,P2008,1,122.69,0.2,24.54,5.0,46.62,103.15,46.53,PayPal,Organic Search,,Delivered,3,0.5460662875405908,0.6030319979348854,Paula Costa,paula.costa289@example.com,43,Male,Rio de Janeiro,BA,41.06,Home,Cotton Bedsheet,122.69,0.38
O5598,2025-02-17,C1203,P2011,1,50.3,0.1,5.03,18.0,36.72,63.27,-9.45,Pix,Email,Holiday Promo,Delivered,2,0.9396804039442597,0.9101135107258803,Daniel Costa,daniel.costa203@example.com,33,Female,Rio de Janeiro,CE,49.54,Fashion,Jeans,50.3,0.73
O5599,2025-04-19,C1103,P2013,1,373.0,0.0,0.0,0.0,268.56,373.0,104.44,PayPal,Paid Search,Summer Sale,Cancelled,3,0.29689303191292804,0.32004023752773314,Camila Santos,camila.santos103@example.com,22,Non-binary,Curitiba,CE,47.35,Fashion,Backpack,373.0,0.72
O5600,2025-02-09,C1287,P2016,2,335.99,0.05,33.6,12.5,376.31,650.88,249.57,,Organic Search,,Delivered,10,0.9702641474050971,0.7738813312590348,Laura Gomes,laura.gomes287@example.com,46,Female,São Paulo,SP,2.7,Beauty,Sunscreen,335.99,0.56
O5601,2024-12-09,C1238,P2011,1,50.3,0.15,7.54,12.5,36.72,55.26,-6.46,Pix,Email,Summer Sale,Delivered,3,0.7256943573335906,0.20910365054207747,Rafael Carvalho,rafael.carvalho238@example.com,18,Female,Salvador,RJ,3.49,Fashion,Jeans,50.3,0.73
O5602,2025-05-02,C1299,P2001,2,18.94,0.1,3.79,5.0,22.35,39.09,6.74,Credit Card,Paid Search,,Delivered,3,0.041105311302801484,0.6431420755987919,Pedro Gomes,pedro.gomes299@example.com,62,Male,Fortaleza,BA,44.44,Electronics,Smartphone Case,18.94,0.59
O5603,2025-06-04,C1576,P2018,1,415.53,0.15,62.33,9.9,241.01,363.1,102.29,Debit Card,Organic Search,,Delivered,4,0.09695149551747428,0.9151815864128748,Sofia Nascimento,sofia.nascimento576@example.com,23,Male,São Paulo,PE,26.23,Beauty,Lipstick,415.53,0.58
O5604,2025-01-10,C1493,P2010,1,278.93,0.05,13.95,9.9,172.94,274.88,82.14,Debit Card,Affiliate,New Launch,Cancelled,4,0.3132441563382339,0.9228546292811347,Camila Fernandes,camila.fernandes493@example.com,57,Female,Rio de Jakeiro,SC,24.96,Fashion,T-Shirt,278.93,0.62
O5605,2024-11-12,C1184,P2006,1,20.98,0.1,2.1,12.5,9.44,31.38,-3.06,Debit Card,Social (Facebook),,Cancelled,2,0.5399222207831954,0.14762781873566,Beatriz Souza,beatriz.souza184@example.com,44,Male,Salvador,PE,32.39,Home,Throw Pillow,20.98,0.45
O5606,2024-11-06,C1192,P2010,1,278.93,0.0,0.0,5.0,172.94,283.93,100.99,Credit Card,Social (Facebook),Abandoned Cart,Delivered,4,0.5910541608930541,0.018261889851366897,Ana Nascimento,ana.nascimento192@example.com,20,Female,Belo Horizonte,BA,19.33,Fashion,T-Shirt,278.93,0.62
O5607,2025-07-11,C1180,P2016,1,335.99,0.0,0.0,12.5,188.15,348.49,135.34,Debit Card,Organic Search,,Delivered,4,0.1506491241804896,0.05276193774749349,Ana Rodrigues,ana.rodrigues180@example.com,26,Male,Brasílis,CE,32.96,Beauty,Sunscreen,335.99,0.56
O5608,2025-08-27,C1023,P2018,1,415.53,0.1,41.55,5.0,241.01,378.98,127.97,Credit Card,Social (Instagram),Abandoned Cart,Delivered,2,0.31334960084390795,0.8262080222784572,Sofia Fernandes,sofia.fernandes23@example.com,50,Female,Brasília,RS,16.63,Beauty,Lipstick,415.53,0.58
O5609,2024-12-09,C1312,P2023,2,123.05,0.1,24.61,5.0,155.04,226.49,61.45,Credit Card,Paid Search,,Returned,2,0.020389446057437755,0.9222737321964125,Paula Souza,paula.souza312@example.com,61,Male,São Paulo,MG,24.33,Sports,Water Bottle,123.05,0.63
O5610,2025-04-17,C1092,P2002,1,281.78,0.0,0.0,9.9,171.89,291.68,99.99,Debit Card,Social (Instagram),Summer Sale,Delivered,3,0.5939382564770344,0.22638943212069673,Marina Lima,marina.lima92@example.com,53,Male,Porto Alegre,DF,32.21,Electronics,Portable Charger,281.78,0.61
O5611,2025-02-14,C1185,P2013,1,373.0,0.2,74.6,5.0,268.56,303.4,24.84,Boleto,Social (Facebook),Summer Sale,Delivered,4,0.669068555733528,0.11137240754702493,Sofia Rodrigues,sofia.rodrigues185@example.com,24,Male,São Paulo,SC,39.0,Fashion,Backpack,373.0,0.72
O5612,2024-11-30,C1013,P2006,2,20.98,0.2,8.39,0.0,18.88,33.57,14.69,,Email,New Launch,Delivered,2,0.22521097148233526,0.44617144267386777,Paula Costa,paula.costa13@example.com,61,Female,Belo Horizonte,SP,39.93,Home,Throw Pillow,20.98,0.45
O5613,2025-01-01,C1179,P2004,1,54.76,0.1,5.48,9.9,23.55,59.18,15.83,Credit Card,Affiliate,,Delivered,2,0.16608622522543437,0.44310685649372206,Lucas Lima,lucas.lima179@example.com,47,Female,Fortaleza,SP,26.6,Electronics,Smartwatch,54.76,0.43
O5614,2024-11-19,C1034,P2016,2,335.99,0.05,33.6,9.9,376.31,648.28,252.17,PayPal,Email,,Delivered,4,0.9743538542752457,0.7578987374301044,Gustavo Silva,gustavo.silva34@example.com,42,Female,Florianópolis,MG,10.4,Beauty,Sunscreen,335.99,0.56
O5615,2025-03-21,C1159,P2018,1,415.53,0.05,20.78,18.0,241.01,412.75,135.74,Debit Card,Affiliate,,Returned,3,0.9023389599781301,0.44361246259587683,Carla Costa,carla.costa159@example.com,68,Male,Curitiba,DF,11.87,Beauty,Lipstick,415.53,0.58
O5616,2025-01-28,C1268,P2001,1,18.94,0.0,0.0,5.0,11.17,23.94,2.77,,Social (Facebook),,Delivered,4,0.49237326212330357,0.00832956567217702,Eduardo Nascimento,eduardo.nascimento268@example.com,53,Male,Florianópolis,MG,17.88,Electronics,Smartphone Case,18.94,0.59
O5617,2025-10-11,C1546,P2018,1,415.53,0.05,20.78,12.5,241.01,407.25,141.24,Pix,Affiliate,Holiday Promo,Delivered,3,0.04464415539394495,0.9695098843312926,Sofia Lima,sofia.lima546@example.com,61,Male,Florianópohis,RS,21.1,Beauty,Lipstick,415.53,0.58
O5618,2025-06-18,C1036,P2024,3,201.01,0.1,60.3,9.9,319.61,552.63,213.22,Credit Card,Paid Search,,Delivered,4,0.23380458240066448,0.4564577938419152,Bruno Rodrigues,bruno.rodrigues36@example.com,22,Male,Fortaleza,DF,35.62,Sports,Fitness Tracker,201.01,0.53
O5619,2025-01-28,C1164,P2009,1,214.64,0.0,0.0,9.9,137.37,224.54,67.37,Pix,Organic Search,,Cancelled,4,0.04841218453717944,0.5641744513256224,Julia Oliveira,julia.oliveira164@example.com,24,Male,Brasília,SP,43.31,Home,Kitchen Knife,214.64,0.64
O5620,2025-07-06,C1267,P2017,1,44.78,0.0,0.0,12.5,22.39,57.28,9.89,Debit Card,Social (Facebook),,Delivered,3,0.8473474652522062,0.39293862549259295,Beatriz Rodrigues,beatriz.rodrigues267@example.com,45,Female,Curitiba,PR,39.13,Beauty,Perfume,44.78,0.5
O5621,2024-12-04,C1398,P2017,1,44.78,0.15,6.72,0.0,22.39,38.06,15.67,Credit Card,Affiliate,,Delivered,2,0.871018698625615,0.2538718444437572,Bruno Fernandes,bruno.fernandes398@example.com,56,Male,Recife,PE,19.09,Beauty,Perfume,44.78,0.5
O5622,2025-02-19,C1096,P2014,1,251.75,0.0,0.0,12.5,108.25,264.25,131.0,Boleto,Social (Instagram),Holiday Promo,Delivered,4,0.7672223531381371,0.9129355475174183,Gustavo Souza,gustavo.souza96@example.com,45,Female,Brasília,RS,35.51,Fashion,Sunglasses,251.75,0.43
O5623,2024-10-20,C1180,P2013,1,373.0,0.15,55.95,9.9,268.56,326.95,38.59,Debit Card,Affiliate,,Delivered,10,0.08587734841426664,0.7746904179444397,Ana Rodrigues,ana.rodrigues180@example.com,26,Male,Brasílis,CE,32.96,Fashion,Backpack,373.0,0.72
O5624,2024-12-15,C1282,P2014,1,251.75,0.05,12.59,12.5,108.25,251.66,118.41,PayPal,Social (Instagram),,Delivered,2,0.6296754290562413,0.3711169015546434,Felipe Pereira,felipe.pereira282@example.com,65,Male,Florianópolis,RJ,4.31,Fashion,Sunglasses,251.75,0.43
O5625,2025-05-01,C1323,P2015,1,283.3,0.0,0.0,5.0,184.14,288.3,94.16,Debit Card,Organic Search,Abandoned Cart,Delivered,10,0.4822859804136135,0.018619375431878082,Bruno Almeida,bruno.almeida323@example.com,47,Male,Salvador,MG,16.62,Beauty,Facial Cleanser,283.3,0.65
O5626,2024-12-29,C1142,P2018,1,415.53,0.1,41.55,9.9,241.01,383.88,123.07,Boleto,Organic Search,,Delivered,7,0.677494614367499,0.386613552964707,Julia Souza,julia.souza142@example.com,38,Female,Belo Horizonte,SC,17.18,Beauty,Lipstick,415.53,0.58
O5627,2025-02-10,C1157,P2013,1,373.0,0.15,55.95,5.0,268.56,322.05,43.49,,Paid Search,Flash Sale,Delivered,4,0.8229207300445978,0.1054350041065385,Laura Oliveira,laura.oliveira157@example.com,57,Male,Fortaleza,SP,49.27,Fashion,Backpack,373.0,0.72
O5628,2025-05-01,C1111,P2009,1,214.64,0.0,0.0,0.0,137.37,214.64,77.27,Credit Card,Affiliate,,Delivered,2,0.6104543464182558,0.33915926014899445,Gustavo Rodrigues,gustavo.rodrigues111@example.com,32,Female,Fortaleza,SC,47.58,Home,Kitchen Knife,214.64,0.64
O5629,2024-11-20,C1517,P2002,1,281.78,0.1,28.18,5.0,171.89,258.6,,Boleto,Social (Facebook),,Delivered,4,0.1371575907711281,0.6122799365258875,Rafael Costa,rafael.costa517@example.com,61,Female,Florianópolis,PR,42.24,Electronics,Portable Charger,281.78,0.61
O5630,2025-03-11,C1513,P2007,1,108.27,0.2,21.65,18.0,49.8,104.62,,,Email,,Delivered,3,0.8808854113930282,0.057120945188928074,Pedro Oliveira,pedro.oliveira513@example.com,26,Male,Salvador,PE,40.22,Home,LED Lamp,108.27,0.46
O5631,2025-10-11,C1470,P2000,1,203.97,0.05,10.2,0.0,130.54,193.77,63.23,Debit Card,Social (Facebook),,Delivered,10,0.015789172722732614,0.38680742971448945,Paula Fernandes,paula.fernandes470@example.com,46,Female,Porto Alegre,SP,18.34,Electronics,Wireless Headphones,203.97,0.64
O5632,2024-11-30,C1032,P2020,1,175.28,0.0,0.0,18.0,124.45,193.28,32.83,PayPal,Paid Search,Holiday Promo,Delivered,2,0.47033074643476813,0.3000586631838975,Ana Oliveira,ana.oliveira32@example.com,53,Female,Belo Horizonte,MG,6.62,Sports,Yoga Mat,175.28,0.71
O5633,2025-04-11,C1308,P2017,1,44.78,0.1,4.48,9.9,22.39,50.2,8.01,Pix,Direct,Summer Sale,Delivered,7,0.6838354681390586,0.3187700027437338,Rafael Almeida,rafael.almeida308@example.com,43,Female,Fortaleza,RS,44.92,Beauty,Perfume,44.78,0.5
O5634,2025-01-09,C1232,P2005,2,396.7,0.0,0.0,12.5,515.71,805.9,265.19,Pix,Organic Search,Holiday Promo,Delivered,3,0.8656963637321061,0.11000996614480851,Mateus Souza,mateus.souza232@example.com,29,Male,Belo Horizonte,RS,3.18,Home,Ceramic Mug,396.7,0.65
O5635,2025-06-19,C1139,P2017,1,44.78,0.1,4.48,25.0,22.39,65.3,-7.09,Pix,Social (Instagram),,Delivered,10,0.5436831350802488,0.019069706543087928,Laura Ramos,laura.ramos139@example.com,48,Male,Rio de Janeiro,PR,47.04,Beauty,Perfume,44.78,0.5
O5636,2024-12-08,C1483,P2011,3,50.3,0.05,7.54,5.0,110.16,148.36,28.2,,Paid Search,,Delivered,5,0.7470163144176456,0.6066895234872256,Marina Lima,marina.lima483@example.com,26,Female,São Paulo,SP,44.87,Fashion,Jeans,50.3,0.73
O5637,2025-07-24,C1191,P2022,1,212.64,0.0,0.0,18.0,127.58,230.64,67.06,Pix,Email,,Delivered,7,0.09889480507107062,0.9534853491790232,Paula Silva,paula.silva191@example.com,57,Male,Brasília,PE,13.83,Sports,Dumbbell Set,212.64,0.6
O5638,2025-05-19,C1274,P2011,2,50.3,0.0,0.0,12.5,73.44,113.1,14.66,Boleto,Direct,,Delivered,4,0.8537390927382826,0.5405023139836295,Daniel Gomes,daniel.gomes274@example.com,22,Female,Belo Horizonte,SC,25.04,Fashion,Jeans,50.3,0.73
O5639,2025-08-16,C1436,P2015,1,283.3,0.0,0.0,25.0,184.14,308.3,74.16,Boleto,Social (Facebook),,Delivered,3,0.4719438965181977,0.6086026489472138,Beatriz Santos,beatriz.santos436@example.com,18,Female,Fortaleza,PE,22.86,Beauty,Facial Cleanser,283.3,0.65
O5640,2025-08-14,C1224,P2009,1,214.64,0.05,10.73,9.9,137.37,213.81,56.64,Credit Card,Email,Summer Sale,Pending,3,0.27382510485507827,0.8770244956652,Camila Nascimento,camila.nascimento224@example.com,44,Male,Fortaleza,PR,43.85,Home,Kitchen Knife,214.64,0.64
O5641,2025-03-11,C1254,P2010,1,278.93,0.0,0.0,5.0,172.94,283.93,100.99,Pix,Affiliate,Holiday Promo,Delivered,5,0.030380801877029073,0.5531632456263844,Marina Gomes,marina.gomes254@example.com,39,Female,Belo Horizonte,DF,23.05,Fashion,T-Shirt,278.93,0.62
O5642,2025-05-10,C1182,P2014,1,251.75,0.15,37.76,5.0,108.25,218.99,100.74,,Affiliate,Summer Sale,Delivered,3,0.5155188574162507,0.5083016266815492,Isabela Pereira,isabela.pereira182@example.com,35,Male,Florianópolis,RS,5.22,Fashion,Sunglasses,251.75,0.43
O5643,2025-09-18,C1158,P2022,1,212.64,0.0,0.0,18.0,127.58,230.64,67.06,Pix,Affiliate,Summer Sale,Delivered,4,0.4231980439206027,0.21113748481645989,Laura Costa,laura.costa158@example.com,63,Female,Fortaleza,DF,16.95,Sports,Dumbbell Set,212.64,0.6
O5644,2025-05-09,C1171,P2016,1,335.99,0.15,50.4,9.9,188.15,295.49,87.54,Pix,Paid Search,Flash Sale,Delivered,4,0.1378100644417516,0.8152902032436565,Lucas Nascimento,lucas.nascimento171@example.com,20,Female,Recife,BA,29.33,Beauty,Sunscreen,335.99,0.56
O5645,2025-02-19,C1272,P2019,1,249.17,0.1,24.92,0.0,114.62,224.25,109.63,Pix,Affiliate,New Launch,Delivered,4,0.13458053586809504,0.6358664225954811,Felipe Oliveira,felipe.oliveira272@example.com,45,Male,Salvador,RS,4.74,Beauty,Nail Polish,249.17,0.46
O5646,2025-09-25,C1003,P2017,2,44.78,0.0,0.0,12.5,44.78,102.06,32.28,Debit Card,Organic Search,Holiday Promo,Delivered,2,0.8570721594250362,0.5354337745902548,Bruno Gomes,bruno.gomes3@example.com,29,Male,Brasília,SP,21.19,Beauty,Perfume,44.78,0.5
O5647,2024-11-13,C1501,P2002,1,281.78,0.1,28.18,9.9,171.89,263.5,71.81,Boleto,Social (Facebook),New Launch,Delivered,2,0.40232905070900693,0.08861671676362803,Carla Barbosa,carla.barbosa501@example.com,31,Male,Recife,RJ,15.03,Electronics,Portable Charger,281.78,0.61
O5648,2025-09-14,C1320,P2019,1,249.17,0.0,0.0,0.0,114.62,249.17,134.55,PayPal,Social (Facebook),Abandoned Cart,Delivered,7,0.40938144368822904,0.1963453689338409,Isabela Almeida,isabela.almeida320@example.com,26,Female,Belo Horizonte,RS,47.23,Beauty,Nail Polish,249.17,0.46
O5649,2025-09-26,C1577,P2023,1,123.05,0.15,18.46,0.0,77.52,104.59,,Debit Card,Affiliate,,Delivered,7,0.36227704169161634,0.36572227325645157,Camila Barbosa,camila.barbosa577@example.com,44,Female,Recife,MG,12.88,Sports,Water Bottle,123.05,0.63
O5650,2025-03-08,C1353,P2015,1,283.3,0.0,0.0,5.0,184.14,288.3,94.16,PayPal,Direct,New Launch,Delivered,10,0.6690785040938525,0.6420333843352717,Marina Carvalho,marina.carvalho353@example.com,38,Female,Recife,RJ,29.96,Beauty,Facial Cleanser,283.3,0.65
O5651,2025-05-10,C1324,P2004,1,54.76,0.0,0.0,9.9,23.55,64.66,21.31,Debit Card,Organic Search,New Launch,Pending,2,0.04266255022939891,0.606723616911499,Camila Fernandes,camila.fernandes324@example.com,26,Female,Belo Horizonte,RJ,12.73,Electronics,Smartwatch,54.76,0.43
O5652,2025-05-19,C1542,P2013,1,373.0,0.2,74.6,9.9,268.56,308.3,19.94,Credit Card,Social (Instagram),,Delivered,4,0.028332346257304408,0.4539924299569734,Sofia Oliveira,sofia.oliveira542@example.com,64,Female,Fortaleza,SP,29.12,Fashion,Backpack,373.0,0.72
O5653,2025-08-20,C1054,P2015,1,283.3,0.0,0.0,18.0,184.14,301.3,81.16,,Affiliate,New Launch,Cancelled,3,0.08644073358788229,0.09557641407381301,Paula Barbosa,paula.barbosa54@example.com,49,Male,Salvador,MG,28.05,Beauty,Facial Cleanser,283.3,0.65
O5654,2025-05-27,C1267,P2004,1,54.76,0.05,2.74,12.5,23.55,64.52,15.97,Credit Card,Email,Holiday Promo,Delivered,3,0.0996325059186165,0.7119395282218897,Beatriz Rodrigues,beatriz.rodrigues267@example.com,45,Female,Curitiba,PR,39.13,Electronics,Smartwatch,54.76,0.43
O5655,2025-05-25,C1296,P2007,1,108.27,0.0,0.0,9.9,49.8,118.17,48.57,Debit Card,Email,,Delivered,4,0.3570661820465685,0.7315181285796261,Carla Almeida,carla.almeida296@example.com,30,Female,Brasília,CE,10.71,Home,LED Lamp,108.27,0.46
O5656,2025-05-15,C1594,P2024,1,201.01,0.05,10.05,5.0,106.54,195.96,79.42,Credit Card,Direct,New Launch,Delivered,4,0.946512690566701,0.3027907391143867,Daniel Santos,daniel.santos594@example.com,58,Male,Rio de Janeiro,RS,7.08,Sports,Fitness Tracker,201.01,0.53
O5657,2025-06-18,C1064,P2005,1,396.7,0.05,19.84,5.0,257.86,381.86,114.0,Pix,Paid Search,,Delivered,4,0.8619996120844207,0.625174653613825,Mateus Souza,mateus.souza64@example.com,22,Female,Porto Alegre,PR,6.7,Home,Ceramic Mug,396.7,0.65
O5658,2025-03-12,C1462,P2004,2,54.76,0.0,0.0,5.0,47.09,114.52,57.43,PayPal,Social (Facebook),Abandoned Cart,Delivered,2,0.6035191281625074,0.8351366663877082,Gustavo Costa,gustavo.costa462@example.com,50,Male,Rio de Janeiro,PE,33.0,Electronics,Smartwatch,54.76,0.43
O5659,2024-12-18,C1302,P2003,1,120.28,0.0,0.0,12.5,76.98,132.78,30.8,,Organic Search,Flash Sale,Delivered,4,0.6580521063604239,0.1996276598711334,Eduardo Pereira,eduardo.pereira302@example.com,41,Male,Fortaleza,SC,38.8,Electronics,Bluetooth Speaker,120.28,0.64
O5660,2025-02-09,C1316,P2022,1,212.64,0.1,21.26,25.0,127.58,216.38,38.8,Debit Card,Organic Search,,Delivered,3,0.09355658825155744,0.15836586236026684,Marina Barbosa,marina.barbosa316@example.com,45,Male,Salvador,PR,38.89,Sports,Dumbbell Set,212.64,0.6
O5661,2024-12-16,C1420,P2013,1,373.0,0.0,0.0,0.0,268.56,373.0,104.44,Credit Card,Social (Instagram),,Delivered,5,0.9124706671727301,0.9958763390826277,Camila Rodrigues,camila.rodrigues420@example.com,52,Male,Fortaleza,BA,12.9,Fashion,Backpack,373.0,0.72
